time_step,actuator_comp_ratio,actuator_valve_cmd
101903,2,1
101904,2,1
101905,2,1
101906,2,1
101907,2,1
101908,2,1
101909,2,1
101910,2,1
101911,2,1
101912,2,1
101913,2,1
101914,2,1
101915,2,1
101916,2,1
101917,2,1
101918,2,1
101919,2,1
101920,2,1
101921,2,1
101922,2,1
101923,2,1
101924,2,1
101925,2,1
101926,2,1
101927,2,1
101928,2,1
101929,2,1
101930,2,1
101931,2,1
101932,2,1
101933,2,1
101934,2,1
101935,2,1
101936,2,1
101937,2,1
101938,2,1
101939,2,1
101940,2,1
101941,2,1
101942,2,1
101943,2,1
101944,2,1
101945,2,1
101946,2,1
101947,2,1
101948,2,1
101949,2,1
101950,2,1
101951,2,1
101952,2,1
101953,2,1
101954,2,1
101955,2,1
101956,2,1
101957,2,1
101958,2,1
101959,2,1
101960,2,1
101961,2,1
101962,2,1
101963,2,1
101964,2,1
101965,2,1
101966,2,1
101967,2,1
101968,2,1
101969,2,1
101970,2,1
101971,2,1
101972,2,1
101973,2,1
101974,2,1
101975,2,1
101976,2,1
101977,2,1
101978,2,1
101979,2,1
101980,2,1
101981,2,1
101982,2,1
101983,2,1
101984,2,1
101985,2,1
101986,2,1
101987,2,1
101988,2,1
101989,2,1
101990,2,1
101991,2,1
101992,2,1
101993,2,1
101994,2,1
101995,2,1
101996,2,1
101997,2,1
101998,2,1
101999,2,1
102000,2,1
102001,2,1
102002,2,1
102003,2,1
102004,2,1
102005,2,1
102006,2,1
102007,2,1
102008,2,1
102009,2,1
102010,2,1
102011,2,1
102012,2,1
102013,2,1
102014,2,1
102015,2,1
102016,2,1
102017,2,1
102018,2,1
102019,2,1
102020,2,1
102021,2,1
102022,2,1
102023,2,1
102024,2,1
102025,2,1
102026,2,1
102027,2,1
102028,2,1
102029,2,1
102030,2,1
102031,2,1
102032,2,1
102033,2,1
102034,2,1
102035,2,1
102036,2,1
102037,2,1
102038,2,1
102039,2,1
102040,2,1
102041,2,1
102042,2,1
102043,2,1
102044,2,1
102045,2,1
102046,2,1
102047,2,1
102048,2,1
102049,2,1
102050,2,1
102051,2,1
102052,2,1
102053,2,1
102054,2,1
102055,2,1
102056,2,1
102057,2,1
102058,2,1
102059,2,1
102060,2,1
102061,2,1
102062,2,1
102063,2,1
102064,2,1
102065,2,1
102066,2,1
102067,2,1
102068,2,1
102069,2,1
102070,2,1
102071,2,1
102072,2,1
102073,2,1
102074,2,1
102075,2,1
102076,2,1
102077,2,1
102078,2,1
102079,2,1
102080,2,1
102081,2,1
102082,2,1
102083,2,1
102084,2,1
102085,2,1
102086,2,1
102087,2,1
102088,2,1
102089,2,1
102090,2,1
102091,2,1
102092,2,1
102093,2,1
102094,2,1
102095,2,1
102096,2,1
102097,2,1
102098,2,1
102099,2,1
102100,2,1
102101,2,1
102102,2,1
102103,2,1
102104,2,1
102105,2,1
102106,2,1
102107,2,1
102108,2,1
102109,2,1
102110,2,1
102111,2,1
102112,2,1
102113,2,1
102114,2,1
102115,2,1
102116,2,1
102117,2,1
102118,2,1
102119,2,1
102120,2,1
102121,2,1
102122,2,1
102123,2,1
102124,2,1
102125,2,1
102126,2,1
102127,2,1
102128,2,1
102129,2,1
102130,2,1
102131,2,1
102132,2,1
102133,2,1
102134,2,1
102135,2,1
102136,2,1
102137,2,1
102138,2,1
102139,2,1
102140,2,1
102141,2,1
102142,2,1
102143,2,1
102144,2,1
102145,2,1
102146,2,1
102147,2,1
102148,2,1
102149,2,1
102150,2,1
102151,2,1
102152,2,1
102153,2,1
102154,2,1
102155,2,1
102156,2,1
102157,2,1
102158,2,1
102159,2,1
102160,2,1
102161,2,1
102162,2,1
102163,2,1
102164,2,1
102165,2,1
102166,2,1
102167,2,1
102168,2,1
102169,2,1
102170,2,1
102171,2,1
102172,2,1
102173,2,1
102174,2,1
102175,2,1
102176,2,1
102177,2,1
102178,2,1
102179,2,1
102180,2,1
102181,2,1
102182,2,1
102183,2,1
102184,2,1
102185,2,1
102186,2,1
102187,2,1
102188,2,1
102189,2,1
102190,2,1
102191,2,1
102192,2,1
102193,2,1
102194,2,1
102195,2,1
102196,2,1
102197,2,1
102198,2,1
102199,2,1
102200,2,1
102201,2,1
102202,2,1
102203,2,1
102204,2,1
102205,2,1
102206,2,1
102207,2,1
102208,2,1
102209,2,1
102210,2,1
102211,2,1
102212,2,1
102213,2,1
102214,2,1
102215,2,1
102216,2,1
102217,2,1
102218,2,1
102219,2,1
102220,2,1
102221,2,1
102222,2,1
102223,2,1
102224,2,1
102225,2,1
102226,2,1
102227,2,1
102228,2,1
102229,2,1
102230,2,1
102231,2,1
102232,2,1
102233,2,1
102234,2,1
102235,2,1
102236,2,1
102237,2,1
102238,2,1
102239,2,1
102240,2,1
102241,2,1
102242,2,1
102243,2,1
102244,2,1
102245,2,1
102246,2,1
102247,2,1
102248,2,1
102249,2,1
102250,2,1
102251,2,1
102252,2,1
102253,2,1
102254,2,1
102255,2,1
102256,2,1
102257,2,1
102258,2,1
102259,2,1
102260,2,1
102261,2,1
102262,2,1
102263,2,1
102264,2,1
102265,2,1
102266,2,1
102267,2,1
102268,2,1
102269,2,1
102270,2,1
102271,2,1
102272,2,1
102273,2,1
102274,2,1
102275,2,1
102276,2,1
102277,2,1
102278,2,1
102279,2,1
102280,2,1
102281,2,1
102282,2,1
102283,2,1
102284,2,1
102285,2,1
102286,2,1
102287,2,1
102288,2,1
102289,2,1
102290,2,1
102291,2,1
102292,2,1
102293,2,1
102294,2,1
102295,2,1
102296,2,1
102297,2,1
102298,2,1
102299,2,1
102300,2,1
102301,2,1
102302,2,1
102303,2,1
102304,2,1
102305,2,1
102306,2,1
102307,2,1
102308,2,1
102309,2,1
102310,2,1
102311,2,1
102312,2,1
102313,2,1
102314,2,1
102315,2,1
102316,2,1
102317,2,1
102318,2,1
102319,2,1
102320,2,1
102321,2,1
102322,2,1
102323,2,1
102324,2,1
102325,2,1
102326,2,1
102327,2,1
102328,2,1
102329,2,1
102330,2,1
102331,2,1
102332,2,1
102333,2,1
102334,2,1
102335,2,1
102336,2,1
102337,2,1
102338,2,1
102339,2,1
102340,2,1
102341,2,1
102342,2,1
102343,2,1
102344,2,1
102345,2,1
102346,2,1
102347,2,1
102348,2,1
102349,2,1
102350,2,1
102351,2,1
102352,2,1
102353,2,1
102354,2,1
102355,2,1
102356,2,1
102357,2,1
102358,2,1
102359,2,1
102360,2,1
102361,2,1
102362,2,1
102363,2,1
102364,2,1
102365,2,1
102366,2,1
102367,2,1
102368,2,1
102369,2,1
102370,2,1
102371,2,1
102372,2,1
102373,2,1
102374,2,1
102375,2,1
102376,2,1
102377,2,1
102378,2,1
102379,2,1
102380,2,1
102381,2,1
102382,2,1
102383,2,1
102384,2,1
102385,2,1
102386,2,1
102387,2,1
102388,2,1
102389,2,1
102390,2,1
102391,2,1
102392,2,1
102393,2,1
102394,2,1
102395,2,1
102396,2,1
102397,2,1
102398,2,1
102399,2,1
102400,2,1
102401,2,1
102402,2,1
102403,2,1
102404,2,1
102405,2,1
102406,2,1
102407,2,1
102408,2,1
102409,2,1
102410,2,1
102411,2,1
102412,2,1
102413,2,1
102414,2,1
102415,2,1
102416,2,1
102417,2,1
102418,2,1
102419,2,1
102420,2,1
102421,2,1
102422,2,1
102423,2,1
102424,2,1
102425,2,1
102426,2,1
102427,2,1
102428,2,1
102429,2,1
102430,2,1
102431,2,1
102432,2,1
102433,2,1
102434,2,1
102435,2,1
102436,2,1
102437,2,1
102438,2,1
102439,2,1
102440,2,1
102441,2,1
102442,2,1
102443,2,1
102444,2,1
102445,2,1
102446,2,1
102447,2,1
102448,2,1
102449,2,1
102450,2,1
102451,2,1
102452,2,1
102453,2,1
102454,2,1
102455,2,1
102456,2,1
102457,2,1
102458,2,1
102459,2,1
102460,2,1
102461,2,1
102462,2,1
102463,2,1
102464,2,1
102465,2,1
102466,2,1
102467,2,1
102468,2,1
102469,2,1
102470,2,1
102471,2,1
102472,2,1
102473,2,1
102474,2,1
102475,2,1
102476,2,1
102477,2,1
102478,2,1
102479,2,1
102480,2,1
102481,2,1
102482,2,1
102483,2,1
102484,2,1
102485,2,1
102486,2,1
102487,2,1
102488,2,1
102489,2,1
102490,2,1
102491,2,1
102492,2,1
102493,2,1
102494,2,1
102495,2,1
102496,2,1
102497,2,1
102498,2,1
102499,2,1
102500,2,1
102501,2,1
102502,2,1
102503,2,1
102504,2,1
102505,2,1
102506,2,1
102507,2,1
102508,2,1
102509,2,1
102510,2,1
102511,2,1
102512,2,1
102513,2,1
102514,2,1
102515,2,1
102516,2,1
102517,2,1
102518,2,1
102519,2,1
102520,2,1
102521,2,1
102522,2,1
102523,2,1
102524,2,1
102525,2,1
102526,2,1
102527,2,1
102528,2,1
102529,2,1
102530,2,1
102531,2,1
102532,2,1
102533,2,1
102534,2,1
102535,2,1
102536,2,1
102537,2,1
102538,2,1
102539,2,1
102540,2,1
102541,2,1
102542,2,1
102543,2,1
102544,2,1
102545,2,1
102546,2,1
102547,2,1
102548,2,1
102549,2,1
102550,2,1
102551,2,1
102552,2,1
102553,2,1
102554,2,1
102555,2,1
102556,2,1
102557,2,1
102558,2,1
102559,2,1
102560,2,1
102561,2,1
102562,2,1
102563,2,1
102564,2,1
102565,2,1
102566,2,1
102567,2,1
102568,2,1
102569,2,1
102570,2,1
102571,2,1
102572,2,1
102573,2,1
102574,2,1
102575,2,1
102576,2,1
102577,2,1
102578,2,1
102579,2,1
102580,2,1
102581,2,1
102582,2,1
102583,2,1
102584,2,1
102585,2,1
102586,2,1
102587,2,1
102588,2,1
102589,2,1
102590,2,1
102591,2,1
102592,2,1
102593,2,1
102594,2,1
102595,2,1
102596,2,1
102597,2,1
102598,2,1
102599,2,1
102600,2,1
102601,2,1
102602,2,1
102603,2,1
102604,2,1
102605,2,1
102606,2,1
102607,2,1
102608,2,1
102609,2,1
102610,2,1
102611,2,1
102612,2,1
102613,2,1
102614,2,1
102615,2,1
102616,2,1
102617,2,1
102618,2,1
102619,2,1
102620,2,1
102621,2,1
102622,2,1
102623,2,1
102624,2,1
102625,2,1
102626,2,1
102627,2,1
102628,2,1
102629,2,1
102630,2,1
102631,2,1
102632,2,1
102633,2,1
102634,2,1
102635,2,1
102636,2,1
102637,2,1
102638,2,1
102639,2,1
102640,2,1
102641,2,1
102642,2,1
102643,2,1
102644,2,1
102645,2,1
102646,2,1
102647,2,1
102648,2,1
102649,2,1
102650,2,1
102651,2,1
102652,2,1
102653,2,1
102654,2,1
102655,2,1
102656,2,1
102657,2,1
102658,2,1
102659,2,1
102660,2,1
102661,2,1
102662,2,1
102663,2,1
102664,2,1
102665,2,1
102666,2,1
102667,2,1
102668,2,1
102669,2,1
102670,2,1
102671,2,1
102672,2,1
102673,2,1
102674,2,1
102675,2,1
102676,2,1
102677,2,1
102678,2,1
102679,2,1
102680,2,1
102681,2,1
102682,2,1
102683,2,1
102684,2,1
102685,2,1
102686,2,1
102687,2,1
102688,2,1
102689,2,1
102690,2,1
102691,2,1
102692,2,1
102693,2,1
102694,2,1
102695,2,1
102696,2,1
102697,2,1
102698,2,1
102699,2,1
102700,2,1
102701,2,1
102702,2,1
102703,2,1
102704,2,1
102705,2,1
102706,2,1
102707,2,1
102708,2,1
102709,2,1
102710,2,1
102711,2,1
102712,2,1
102713,2,1
102714,2,1
102715,2,1
102716,2,1
102717,2,1
102718,2,1
102719,2,1
102720,2,1
102721,2,1
102722,2,1
102723,2,1
102724,2,1
102725,2,1
102726,2,1
102727,2,1
102728,2,1
102729,2,1
102730,2,1
102731,2,1
102732,2,1
102733,2,1
102734,2,1
102735,2,1
102736,2,1
102737,2,1
102738,2,1
102739,2,1
102740,2,1
102741,2,1
102742,2,1
102743,2,1
102744,2,1
102745,2,1
102746,2,1
102747,2,1
102748,2,1
102749,2,1
102750,2,1
102751,2,1
102752,2,1
102753,2,1
102754,2,1
102755,2,1
102756,2,1
102757,2,1
102758,2,1
102759,2,1
102760,2,1
102761,2,1
102762,2,1
102763,2,1
102764,2,1
102765,2,1
102766,2,1
102767,2,1
102768,2,1
102769,2,1
102770,2,1
102771,2,1
102772,2,1
102773,2,1
102774,2,1
102775,2,1
102776,2,1
102777,2,1
102778,2,1
102779,2,1
102780,2,1
102781,2,1
102782,2,1
102783,2,1
102784,2,1
102785,2,1
102786,2,1
102787,2,1
102788,2,1
102789,2,1
102790,2,1
102791,2,1
102792,2,1
102793,2,1
102794,2,1
102795,2,1
102796,2,1
102797,2,1
102798,2,1
102799,2,1
102800,2,1
102801,2,1
102802,2,1
102803,2,1
102804,2,1
102805,2,1
102806,2,1
102807,2,1
102808,2,1
102809,2,1
102810,2,1
102811,2,1
102812,2,1
102813,2,1
102814,2,1
102815,2,1
102816,2,1
102817,2,1
102818,2,1
102819,2,1
102820,2,1
102821,2,1
102822,2,1
102823,2,1
102824,2,1
102825,2,1
102826,2,1
102827,2,1
102828,2,1
102829,2,1
102830,2,1
102831,2,1
102832,2,1
102833,2,1
102834,2,1
102835,2,1
102836,2,1
102837,2,1
102838,2,1
102839,2,1
102840,2,1
102841,2,1
102842,2,1
102843,2,1
102844,2,1
102845,2,1
102846,2,1
102847,2,1
102848,2,1
102849,2,1
102850,2,1
102851,2,1
102852,2,1
102853,2,1
102854,2,1
102855,2,1
102856,2,1
102857,2,1
102858,2,1
102859,2,1
102860,2,1
102861,2,1
102862,2,1
102863,2,1
102864,2,1
102865,2,1
102866,2,1
102867,2,1
102868,2,1
102869,2,1
102870,2,1
102871,2,1
102872,2,1
102873,2,1
102874,2,1
102875,2,1
102876,2,1
102877,2,1
102878,2,1
102879,2,1
102880,2,1
102881,2,1
102882,2,1
102883,2,1
102884,2,1
102885,2,1
102886,2,1
102887,2,1
102888,2,1
102889,2,1
102890,2,1
102891,2,1
102892,2,1
102893,2,1
102894,2,1
102895,2,1
102896,2,1
102897,2,1
102898,2,1
102899,2,1
102900,2,1
102901,2,1
102902,2,1
102903,2,1
102904,2,1
102905,2,1
102906,2,1
102907,2,1
102908,2,1
102909,2,1
102910,2,1
102911,2,1
102912,2,1
102913,2,1
102914,2,1
102915,2,1
102916,2,1
102917,2,1
102918,2,1
102919,2,1
102920,2,1
102921,2,1
102922,2,1
102923,2,1
102924,2,1
102925,2,1
102926,2,1
102927,2,1
102928,2,1
102929,2,1
102930,2,1
102931,2,1
102932,2,1
102933,2,1
102934,2,1
102935,2,1
102936,2,1
102937,2,1
102938,2,1
102939,2,1
102940,2,1
102941,2,1
102942,2,1
102943,2,1
102944,2,1
102945,2,1
102946,2,1
102947,2,1
102948,2,1
102949,2,1
102950,2,1
102951,2,1
102952,2,1
102953,2,1
102954,2,1
102955,2,1
102956,2,1
102957,2,1
102958,2,1
102959,2,1
102960,2,1
102961,2,1
102962,2,1
102963,2,1
102964,2,1
102965,2,1
102966,2,1
102967,2,1
102968,2,1
102969,2,1
102970,2,1
102971,2,1
102972,2,1
102973,2,1
102974,2,1
102975,2,1
102976,2,1
102977,2,1
102978,2,1
102979,2,1
102980,2,1
102981,2,1
102982,2,1
102983,2,1
102984,2,1
102985,2,1
102986,2,1
102987,2,1
102988,2,1
102989,2,1
102990,2,1
102991,2,1
102992,2,1
102993,2,1
102994,2,1
102995,2,1
102996,2,1
102997,2,1
102998,2,1
102999,2,1
103000,2,1
103001,2,1
103002,2,1
103003,2,1
103004,2,1
103005,2,1
103006,2,1
103007,2,1
103008,2,1
103009,2,1
103010,2,1
103011,2,1
103012,2,1
103013,2,1
103014,2,1
103015,2,1
103016,2,1
103017,2,1
103018,2,1
103019,2,1
103020,2,1
103021,2,1
103022,2,1
103023,2,1
103024,2,1
103025,2,1
103026,2,1
103027,2,1
103028,2,1
103029,2,1
103030,2,1
103031,2,1
103032,2,1
103033,2,1
103034,2,1
103035,2,1
103036,2,1
103037,2,1
103038,2,1
103039,2,1
103040,2,1
103041,2,1
103042,2,1
103043,2,1
103044,2,1
103045,2,1
103046,2,1
103047,2,1
103048,2,1
103049,2,1
103050,2,1
103051,2,1
103052,2,1
103053,2,1
103054,2,1
103055,2,1
103056,2,1
103057,2,1
103058,2,1
103059,2,1
103060,2,1
103061,2,1
103062,2,1
103063,2,1
103064,2,1
103065,2,1
103066,2,1
103067,2,1
103068,2,1
103069,2,1
103070,2,1
103071,2,1
103072,2,1
103073,2,1
103074,2,1
103075,2,1
103076,2,1
103077,2,1
103078,2,1
103079,2,1
103080,2,1
103081,2,1
103082,2,1
103083,2,1
103084,2,1
103085,2,1
103086,2,1
103087,2,1
103088,2,1
103089,2,1
103090,2,1
103091,2,1
103092,2,1
103093,2,1
103094,2,1
103095,2,1
103096,2,1
103097,2,1
103098,2,1
103099,2,1
103100,2,1
103101,2,1
103102,2,1
103103,2,1
103104,2,1
103105,2,1
103106,2,1
103107,2,1
103108,2,1
103109,2,1
103110,2,1
103111,2,1
103112,2,1
103113,2,1
103114,2,1
103115,2,1
103116,2,1
103117,2,1
103118,2,1
103119,2,1
103120,2,1
103121,2,1
103122,2,1
103123,2,1
103124,2,1
103125,2,1
103126,2,1
103127,2,1
103128,2,1
103129,2,1
103130,2,1
103131,2,1
103132,2,1
103133,2,1
103134,2,1
103135,2,1
103136,2,1
103137,2,1
103138,2,1
103139,2,1
103140,2,1
103141,2,1
103142,2,1
103143,2,1
103144,2,1
103145,2,1
103146,2,1
103147,2,1
103148,2,1
103149,2,1
103150,2,1
103151,2,1
103152,2,1
103153,2,1
103154,2,1
103155,2,1
103156,2,1
103157,2,1
103158,2,1
103159,2,1
103160,2,1
103161,2,1
103162,2,1
103163,2,1
103164,2,1
103165,2,1
103166,2,1
103167,2,1
103168,2,1
103169,2,1
103170,2,1
103171,2,1
103172,2,1
103173,2,1
103174,2,1
103175,2,1
103176,2,1
103177,2,1
103178,2,1
103179,2,1
103180,2,1
103181,2,1
103182,2,1
103183,2,1
103184,2,1
103185,2,1
103186,2,1
103187,2,1
103188,2,1
103189,2,1
103190,2,1
103191,2,1
103192,2,1
103193,2,1
103194,2,1
103195,2,1
103196,2,1
103197,2,1
103198,2,1
103199,2,1
103200,2,1
103201,2,1
103202,2,1
103203,2,1
103204,2,1
103205,2,1
103206,2,1
103207,2,1
103208,2,1
103209,2,1
103210,2,1
103211,2,1
103212,2,1
103213,2,1
103214,2,1
103215,2,1
103216,2,1
103217,2,1
103218,2,1
103219,2,1
103220,2,1
103221,2,1
103222,2,1
103223,2,1
103224,2,1
103225,2,1
103226,2,1
103227,2,1
103228,2,1
103229,2,1
103230,2,1
103231,2,1
103232,2,1
103233,2,1
103234,2,1
103235,2,1
103236,2,1
103237,2,1
103238,2,1
103239,2,1
103240,2,1
103241,2,1
103242,2,1
103243,2,1
103244,2,1
103245,2,1
103246,2,1
103247,2,1
103248,2,1
103249,2,1
103250,2,1
103251,2,1
103252,2,1
103253,2,1
103254,2,1
103255,2,1
103256,2,1
103257,2,1
103258,2,1
103259,2,1
103260,2,1
103261,2,1
103262,2,1
103263,2,1
103264,2,1
103265,2,1
103266,2,1
103267,2,1
103268,2,1
103269,2,1
103270,2,1
103271,2,1
103272,2,1
103273,2,1
103274,2,1
103275,2,1
103276,2,1
103277,2,1
103278,2,1
103279,2,1
103280,2,1
103281,2,1
103282,2,1
103283,2,1
103284,2,1
103285,2,1
103286,2,1
103287,2,1
103288,2,1
103289,2,1
103290,2,1
103291,2,1
103292,2,1
103293,2,1
103294,2,1
103295,2,1
103296,2,1
103297,2,1
103298,2,1
103299,2,1
103300,2,1
103301,2,1
103302,2,1
103303,2,1
103304,2,1
103305,2,1
103306,2,1
103307,2,1
103308,2,1
103309,2,1
103310,2,1
103311,2,1
103312,2,1
103313,2,1
103314,2,1
103315,2,1
103316,2,1
103317,2,1
103318,2,1
103319,2,1
103320,2,1
103321,2,1
103322,2,1
103323,2,1
103324,2,1
103325,2,1
103326,2,1
103327,2,1
103328,2,1
103329,2,1
103330,2,1
103331,2,1
103332,2,1
103333,2,1
103334,2,1
103335,2,1
103336,2,1
103337,2,1
103338,2,1
103339,2,1
103340,2,1
103341,2,1
103342,2,1
103343,2,1
103344,2,1
103345,2,1
103346,2,1
103347,2,1
103348,2,1
103349,2,1
103350,2,1
103351,2,1
103352,2,1
103353,2,1
103354,2,1
103355,2,1
103356,2,1
103357,2,1
103358,2,1
103359,2,1
103360,2,1
103361,2,1
103362,2,1
103363,2,1
103364,2,1
103365,2,1
103366,2,1
103367,2,1
103368,2,1
103369,2,1
103370,2,1
103371,2,1
103372,2,1
103373,2,1
103374,2,1
103375,2,1
103376,2,1
103377,2,1
103378,2,1
103379,2,1
103380,2,1
103381,2,1
103382,2,1
103383,2,1
103384,2,1
103385,2,1
103386,2,1
103387,2,1
103388,2,1
103389,2,1
103390,2,1
103391,2,1
103392,2,1
103393,2,1
103394,2,1
103395,2,1
103396,2,1
103397,2,1
103398,2,1
103399,2,1
103400,2,1
103401,2,1
103402,2,1
103403,2,1
103404,2,1
103405,2,1
103406,2,1
103407,2,1
103408,2,1
103409,2,1
103410,2,1
103411,2,1
103412,2,1
103413,2,1
103414,2,1
103415,2,1
103416,2,1
103417,2,1
103418,2,1
103419,2,1
103420,2,1
103421,2,1
103422,2,1
103423,2,1
103424,2,1
103425,2,1
103426,2,1
103427,2,1
103428,2,1
103429,2,1
103430,2,1
103431,2,1
103432,2,1
103433,2,1
103434,2,1
103435,2,1
103436,2,1
103437,2,1
103438,2,1
103439,2,1
103440,2,1
103441,2,1
103442,2,1
103443,2,1
103444,2,1
103445,2,1
103446,2,1
103447,2,1
103448,2,1
103449,2,1
103450,2,1
103451,2,1
103452,2,1
103453,2,1
103454,2,1
103455,2,1
103456,2,1
103457,2,1
103458,2,1
103459,2,1
103460,2,1
103461,2,1
103462,2,1
103463,2,1
103464,2,1
103465,2,1
103466,2,1
103467,2,1
103468,2,1
103469,2,1
103470,2,1
103471,2,1
103472,2,1
103473,2,1
103474,2,1
103475,2,1
103476,2,1
103477,2,1
103478,2,1
103479,2,1
103480,2,1
103481,2,1
103482,2,1
103483,2,1
103484,2,1
103485,2,1
103486,2,1
103487,2,1
103488,2,1
103489,2,1
103490,2,1
103491,2,1
103492,2,1
103493,2,1
103494,2,1
103495,2,1
103496,2,1
103497,2,1
103498,2,1
103499,2,1
103500,2,1
103501,2,1
103502,2,1
103503,2,1
103504,2,1
103505,2,1
103506,2,1
103507,2,1
103508,2,1
103509,2,1
103510,2,1
103511,2,1
103512,2,1
103513,2,1
103514,2,1
103515,2,1
103516,2,1
103517,2,1
103518,2,1
103519,2,1
103520,2,1
103521,2,1
103522,2,1
103523,2,1
103524,2,1
103525,2,1
103526,2,1
103527,2,1
103528,2,1
103529,2,1
103530,2,1
103531,2,1
103532,2,1
103533,2,1
103534,2,1
103535,2,1
103536,2,1
103537,2,1
103538,2,1
103539,2,1
103540,2,1
103541,2,1
103542,2,1
103543,2,1
103544,2,1
103545,2,1
103546,2,1
103547,2,1
103548,2,1
103549,2,1
103550,2,1
103551,2,1
103552,2,1
103553,2,1
103554,2,1
103555,2,1
103556,2,1
103557,2,1
103558,2,1
103559,2,1
103560,2,1
103561,2,1
103562,2,1
103563,2,1
103564,2,1
103565,2,1
103566,2,1
103567,2,1
103568,2,1
103569,2,1
103570,2,1
103571,2,1
103572,2,1
103573,2,1
103574,2,1
103575,2,1
103576,2,1
103577,2,1
103578,2,1
103579,2,1
103580,2,1
103581,2,1
103582,2,1
103583,2,1
103584,2,1
103585,2,1
103586,2,1
103587,2,1
103588,2,1
103589,2,1
103590,2,1
103591,2,1
103592,2,1
103593,2,1
103594,2,1
103595,2,1
103596,2,1
103597,2,1
103598,2,1
103599,2,1
103600,2,1
103601,2,1
103602,2,1
103603,2,1
103604,2,1
103605,2,1
103606,2,1
103607,2,1
103608,2,1
103609,2,1
103610,2,1
103611,2,1
103612,2,1
103613,2,1
103614,2,1
103615,2,1
103616,2,1
103617,2,1
103618,2,1
103619,2,1
103620,2,1
103621,2,1
103622,2,1
103623,2,1
103624,2,1
103625,2,1
103626,2,1
103627,2,1
103628,2,1
103629,2,1
103630,2,1
103631,2,1
103632,2,1
103633,2,1
103634,2,1
103635,2,1
103636,2,1
103637,2,1
103638,2,1
103639,2,1
103640,2,1
103641,2,1
103642,2,1
103643,2,1
103644,2,1
103645,2,1
103646,2,1
103647,2,1
103648,2,1
103649,2,1
103650,2,1
103651,2,1
103652,2,1
103653,2,1
103654,2,1
103655,2,1
103656,2,1
103657,2,1
103658,2,1
103659,2,1
103660,2,1
103661,2,1
103662,2,1
103663,2,1
103664,2,1
103665,2,1
103666,2,1
103667,2,1
103668,2,1
103669,2,1
103670,2,1
103671,2,1
103672,2,1
103673,2,1
103674,2,1
103675,2,1
103676,2,1
103677,2,1
103678,2,1
103679,2,1
103680,2,1
103681,2,1
103682,2,1
103683,2,1
103684,2,1
103685,2,1
103686,2,1
103687,2,1
103688,2,1
103689,2,1
103690,2,1
103691,2,1
103692,2,1
103693,2,1
103694,2,1
103695,2,1
103696,2,1
103697,2,1
103698,2,1
103699,2,1
103700,2,1
103701,2,1
103702,2,1
103703,2,1
103704,2,1
103705,2,1
103706,2,1
103707,2,1
103708,2,1
103709,2,1
103710,2,1
103711,2,1
103712,2,1
103713,2,1
103714,2,1
103715,2,1
103716,2,1
103717,2,1
103718,2,1
103719,2,1
103720,2,1
103721,2,1
103722,2,1
103723,2,1
103724,2,1
103725,2,1
103726,2,1
103727,2,1
103728,2,1
103729,2,1
103730,2,1
103731,2,1
103732,2,1
103733,2,1
103734,2,1
103735,2,1
103736,2,1
103737,2,1
103738,2,1
103739,2,1
103740,2,1
103741,2,1
103742,2,1
103743,2,1
103744,2,1
103745,2,1
103746,2,1
103747,2,1
103748,2,1
103749,2,1
103750,2,1
103751,2,1
103752,2,1
103753,2,1
103754,2,1
103755,2,1
103756,2,1
103757,2,1
103758,2,1
103759,2,1
103760,2,1
103761,2,1
103762,2,1
103763,2,1
103764,2,1
103765,2,1
103766,2,1
103767,2,1
103768,2,1
103769,2,1
103770,2,1
103771,2,1
103772,2,1
103773,2,1
103774,2,1
103775,2,1
103776,2,1
103777,2,1
103778,2,1
103779,2,1
103780,2,1
103781,2,1
103782,2,1
103783,2,1
103784,2,1
103785,2,1
103786,2,1
103787,2,1
103788,2,1
103789,2,1
103790,2,1
103791,2,1
103792,2,1
103793,2,1
103794,2,1
103795,2,1
103796,2,1
103797,2,1
103798,2,1
103799,2,1
103800,2,1
103801,2,1
103802,2,1
103803,2,1
103804,2,1
103805,2,1
103806,2,1
103807,2,1
103808,2,1
103809,2,1
103810,2,1
103811,2,1
103812,2,1
103813,2,1
103814,2,1
103815,2,1
103816,2,1
103817,2,1
103818,2,1
103819,2,1
103820,2,1
103821,2,1
103822,2,1
103823,2,1
103824,2,1
103825,2,1
103826,2,1
103827,2,1
103828,2,1
103829,2,1
103830,2,1
103831,2,1
103832,2,1
103833,2,1
103834,2,1
103835,2,1
103836,2,1
103837,2,1
103838,2,1
103839,2,1
103840,2,1
103841,2,1
103842,2,1
103843,2,1
103844,2,1
103845,2,1
103846,2,1
103847,2,1
103848,2,1
103849,2,1
103850,2,1
103851,2,1
103852,2,1
103853,2,1
103854,2,1
103855,2,1
103856,2,1
103857,2,1
103858,2,1
103859,2,1
103860,2,1
103861,2,1
103862,2,1
103863,2,1
103864,2,1
103865,2,1
103866,2,1
103867,2,1
103868,2,1
103869,2,1
103870,2,1
103871,2,1
103872,2,1
103873,2,1
103874,2,1
103875,2,1
103876,2,1
103877,2,1
103878,2,1
103879,2,1
103880,2,1
103881,2,1
103882,2,1
103883,2,1
103884,2,1
103885,2,1
103886,2,1
103887,2,1
103888,2,1
103889,2,1
103890,2,1
103891,2,1
103892,2,1
103893,2,1
103894,2,1
103895,2,1
103896,2,1
103897,2,1
103898,2,1
